"","weblink","titles","authors","au_category","piece","category","id","un_programs","un_specialized_agencies","un","ngo"
"33","https://wikipedia.org/wiki/Columbia_University","From the Ground Up: Managing our Terrestrial Ecosystems","Columbia University","Columbia University","Columbia_University","private research university",33,0,0,0,0
"34","https://wikipedia.org/wiki/Columbia_University","Book Club with Jeffrey Sachs","Columbia University","Columbia University","Columbia_University","private research university",34,0,0,0,0
"35","https://wikipedia.org/wiki/Columbia_University","Sustainable Food Systems: A Mediterranean Perspective","Columbia University","Columbia University","Columbia_University","private research university",35,0,0,0,0
"36","https://wikipedia.org/wiki/Columbia_University","The Age of Sustainable Development","Columbia University","Columbia University","Columbia_University","private research university",36,0,0,0,0
"37","https://wikipedia.org/wiki/Columbia_University","Macroeconomics for a Sustainable Planet","Columbia University","Columbia University","Columbia_University","private research university",37,0,0,0,0
"38","https://wikipedia.org/wiki/Columbia_University","Environmental Security and Sustaining Peace","Columbia University","Columbia University","Columbia_University","private research university",38,0,0,0,0
"39","https://wikipedia.org/wiki/Columbia_University","Conversations with Global Leaders: Leading on Sustainable Development","Columbia University","Columbia University","Columbia_University","private research university",39,0,0,0,0
"40","https://wikipedia.org/wiki/Columbia_University","Cities and the Challenge of Sustainable Development","Columbia University","Columbia University","Columbia_University","private research university",40,0,0,0,0
"41","https://wikipedia.org/wiki/Columbia_University","Laudato Si<U+0092>: On Care for Our Common Home","Columbia University","Columbia University","Columbia_University","private research university",41,0,0,0,0
"42","https://wikipedia.org/wiki/Columbia_University","Globalization: Past and Future","Columbia University","Columbia University","Columbia_University","private research university",42,0,0,0,0
"43","https://wikipedia.org/wiki/Columbia_University","Natural Resources for Sustainable Development","Columbia University","Columbia University","Columbia_University","private research university",43,0,0,0,0
"44","https://wikipedia.org/wiki/Columbia_University","Climate Action: Solutions for a Changing Planet","Columbia University","Columbia University","Columbia_University","private research university",44,0,0,0,0
"45","https://wikipedia.org/wiki/Columbia_University","Climate Change Science & Negotiations","Columbia University","Columbia University","Columbia_University","private research university",45,0,0,0,0
"46","https://wikipedia.org/wiki/Columbia_University","Sustainable Cities","Columbia University","Columbia University","Columbia_University","private research university",46,0,0,0,0
"47","https://wikipedia.org/wiki/Columbia_University","How to Achieve the SDGs","Columbia University","Columbia University","Columbia_University","private research university",47,0,0,0,0
"48","https://wikipedia.org/wiki/Columbia_University","Sector Extractivo: sostenibilidad y desarrollo en Am<e9>rica Latina y el Caribe","Columbia University","Columbia University","Columbia_University","private research university",48,0,0,0,0
"49","https://wikipedia.org/wiki/Cornell_University","Feeding a Hungry Planet","Cornell University","Cornell University","Cornell_University","private research university",49,0,0,0,0
"50","https://wikipedia.org/wiki/Curtin_University","Sustainable Cities","Curtin University","Curtin University","Curtin_University","public university",50,0,0,0,0
"51","https://wikipedia.org/wiki/Duke_University","Environmental Security and Sustaining Peace","Duke University","Duke University","Duke_University","private research university",51,0,0,0,0
"52","https://wikipedia.org/wiki/ECLAC","Integrated policies and policy coherence for SDGs","ECLAC","ECLAC","ECLAC","un primary organ",52,0,0,0,0
"53","https://wikipedia.org/wiki/ECLAC","Integrated policies and policy coherence for SDGs","ECLAC","ECLAC","ECLAC","un primary organ",53,0,0,0,0
"54","https://wikipedia.org/wiki/Environmental_Law_Institute","Environmental Security and Sustaining Peace","Environmental Law Institute","Environmental Law Institute","Environmental_Law_Institute","ngo",54,0,0,0,1
"55","https://wikipedia.org/wiki/Erasmus_University_Rotterdam","Principles of Sustainable Finance","Erasmus University Rotterdam","Erasmus University Rotterdam","Erasmus_University_Rotterdam","public university",55,0,0,0,0
"56","https://wikipedia.org/wiki/Erasmus_University_Rotterdam","Planning for Climate Change in African Cities","Erasmus University Rotterdam","Erasmus University Rotterdam","Erasmus_University_Rotterdam","public university",56,0,0,0,0
"57","https://wikipedia.org/wiki/European_Climate_Foundation","Climate Change Science & Negotiations","European Climate Foundation","European Climate Foundation","European_Climate_Foundation","philanthropic initiative",57,0,0,0,0
"58","https://wikipedia.org/wiki/GEOMAR","One Planet, One Ocean","GEOMAR","GEOMAR","GEOMAR","ngo",58,0,0,0,1
"59","https://wikipedia.org/wiki/George_Mason_University","From the Ground Up: Managing our Terrestrial Ecosystems","George Mason University","George Mason University","George_Mason_University","public research university",59,0,0,0,0
"60","https://wikipedia.org/wiki/GiveDirectly","Understanding Poverty and Inequality","GiveDirectly","GiveDirectly","GiveDirectly","ngo",60,0,0,0,2
"61","https://wikipedia.org/wiki/Global_Environment_Facility","Governance for Transboundary Freshwater Security","Global Environment Facility","Global Environment Facility","Global_Environment_Facility","government network",61,0,0,0,0
"62","https://wikipedia.org/wiki/Global_Water_Partnership","Governance for Transboundary Freshwater Security","Global Water Partnership","Global Water Partnership","Global_Water_Partnership","intergovernmental organization",62,0,0,0,0
"63","https://wikipedia.org/wiki/Global_Water_Partnership","Governance for Transboundary Freshwater Security","Global Water Partnership","Global Water Partnership","Global_Water_Partnership","intergovernmental organization",63,0,0,0,0
"64","https://wikipedia.org/wiki/Hankuk_University_of_Foreign_Studies","Living Heritage and Sustainable Development","Hankuk University of Foreign Studies","Hankuk University of Foreign Studies","Hankuk_University_of_Foreign_Studies","private university",64,0,0,0,0
"65","https://wikipedia.org/wiki/Harvard_University","The Best Start in Life: Early Childhood Development for Sustainable Development","Harvard University","Harvard University","Harvard_University","private research university",65,0,0,0,0
"66","https://wikipedia.org/wiki/Harvard_University","The Best Start in Life: Early Childhood Development for Sustainable Development","Harvard University","Harvard University","Harvard_University","private research university",66,0,0,0,0
"67","https://wikipedia.org/wiki/Harvard_University","Work and Employment for a Sustainable Future","Harvard University","Harvard University","Harvard_University","private research university",67,0,0,0,0
"68","https://wikipedia.org/wiki/Harvard_University","The Turn: From Reactionary Populism to a Progressive Alternative","Harvard University","Harvard University","Harvard_University","private research university",68,0,0,0,0
"69","https://wikipedia.org/wiki/Harvard_University","Work and Employment for a Sustainable Future","Harvard University","Harvard University","Harvard_University","private research university",69,0,0,0,0
"70","https://wikipedia.org/wiki/Harvard_University","Global Public Health","Harvard University","Harvard University","Harvard_University","private research university",70,0,0,0,0
"71","https://wikipedia.org/wiki/Hertie_School","Policy Coherence and Systems Thinking for Sustainable Development","Hertie School","Hertie School","Hertie_School","private university",71,0,0,0,0
"72","https://wikipedia.org/wiki/Hertie_School","Policy Coherence for Sustainable Development","Hertie School","Hertie School","Hertie_School","private university",72,0,0,0,0
"73","https://wikipedia.org/wiki/Hertie_School","Policy Coherence for Sustainable Development","Hertie School","Hertie School","Hertie_School","private university",73,0,0,0,0
"74","https://wikipedia.org/wiki/Howard_Hughes_Medical_Institute","Ecology: Ecosystem Dynamics and Conservation","Howard Hughes Medical Institute","Howard Hughes Medical Institute","Howard_Hughes_Medical_Institute","ngo",74,0,0,0,0
"75","https://wikipedia.org/wiki/International_Institute_for_Applied_Systems_Analysis","Climate Action: Solutions for a Changing Planet","International Institute for Applied Systems Analysis","International Institute for Applied Systems Analysis","International_Institute_for_Applied_Systems_Analysis","ngo",75,0,0,0,1
"76","https://wikipedia.org/wiki/International_Institute_for_Applied_Systems_Analysis","Climate Action: Solutions for a Changing Planet","International Institute for Applied Systems Analysis","International Institute for Applied Systems Analysis","International_Institute_for_Applied_Systems_Analysis","ngo",76,0,0,0,1
"77","https://wikipedia.org/wiki/International_Institute_for_Applied_Systems_Analysis","Climate Action: Solutions for a Changing Planet","International Institute for Applied Systems Analysis","International Institute for Applied Systems Analysis","International_Institute_for_Applied_Systems_Analysis","ngo",77,0,0,0,1
"78","https://wikipedia.org/wiki/International_Institute_for_Applied_Systems_Analysis","Climate Action: Solutions for a Changing Planet","International Institute for Applied Systems Analysis","International Institute for Applied Systems Analysis","International_Institute_for_Applied_Systems_Analysis","ngo",78,0,0,0,1
"79","https://wikipedia.org/wiki/International_Institute_for_Applied_Systems_Analysis","Climate Action: Solutions for a Changing Planet","International Institute for Applied Systems Analysis","International Institute for Applied Systems Analysis","International_Institute_for_Applied_Systems_Analysis","ngo",79,0,0,0,1
"80","https://wikipedia.org/wiki/International_Institute_for_Applied_Systems_Analysis","Climate Action: Solutions for a Changing Planet","International Institute for Applied Systems Analysis","International Institute for Applied Systems Analysis","International_Institute_for_Applied_Systems_Analysis","ngo",80,0,0,0,1
"81","https://wikipedia.org/wiki/International_Institute_for_Applied_Systems_Analysis","Climate Action: Solutions for a Changing Planet","International Institute for Applied Systems Analysis","International Institute for Applied Systems Analysis","International_Institute_for_Applied_Systems_Analysis","ngo",81,0,0,0,1
"82","https://wikipedia.org/wiki/International_Labour_Organization","Work and Employment for a Sustainable Future","International Labour Organization","International Labour Organization","International_Labour_Organization","un specialized agency",82,0,0,0,0
"83","https://wikipedia.org/wiki/International_Monetary_Fund","Laudato Si<U+0092>: On Care for Our Common Home","International Monetary Fund","International Monetary Fund","International_Monetary_Fund","finance",83,0,0,0,0
"84","https://wikipedia.org/wiki/International_Telecommunication_Union","Tech for Good: The Role of ICT in Achieving the SDGs","International Telecommunication Union","International Telecommunication Union","International_Telecommunication_Union","un specialized agency",84,0,0,0,0
"85","https://wikipedia.org/wiki/Johns_Hopkins_University","Feeding a Hungry Planet","Johns Hopkins University","Johns Hopkins University","Johns_Hopkins_University","private research university",85,0,0,0,0
"86","https://wikipedia.org/wiki/KDI_School_of_Public_Policy_and_Management","The Korean Story: Secrets of an Economic Miracle","KDI School of Public Policy and Management","KDI School of Public Policy and Management","KDI_School_of_Public_Policy_and_Management","government",86,0,0,0,0
"87","https://wikipedia.org/wiki/KDI_School_of_Public_Policy_and_Management","The Korean Story: Secrets of an Economic Miracle","KDI School of Public Policy and Management","KDI School of Public Policy and Management","KDI_School_of_Public_Policy_and_Management","government",87,0,0,0,0
"88","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",88,0,0,0,0
"89","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",89,0,0,0,0
"90","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",90,0,0,0,0
"91","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",91,0,0,0,0
"92","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",92,0,0,0,0
"93","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",93,0,0,0,0
"94","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",94,0,0,0,0
"95","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",95,0,0,0,0
"96","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",96,0,0,0,0
"97","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",97,0,0,0,0
"98","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",98,0,0,0,0
"99","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",99,0,0,0,0
"100","https://wikipedia.org/wiki/Kiel_University","One Planet, One Ocean","Kiel University","Kiel University","Kiel_University","public university",100,0,0,0,0
"101","https://wikipedia.org/wiki/Korea_University","The Korean Story: Secrets of an Economic Miracle","Korea University","Korea University","Korea_University","private university",101,0,0,0,0
"102","https://wikipedia.org/wiki/London_School_of_Economics_and_Political_Science","Understanding Poverty and Inequality","London School of Economics and Political Science","London School of Economics and Political Science","London_School_of_Economics_and_Political_Science","public research university",102,0,0,0,0
"103","https://wikipedia.org/wiki/Lund_University","Greening the Economy: Lessons from Scandinavia","Lund University","Lund University","Lund_University","public research university",103,0,0,0,0
"104","https://wikipedia.org/wiki/Middlesex_University","Human Rights, Human Wrongs","Middlesex University","Middlesex University","Middlesex_University","public research university",104,0,0,0,0
"105","https://wikipedia.org/wiki/Middlesex_University","Sustainable Cities","Middlesex University","Middlesex University","Middlesex_University","public research university",105,0,0,0,0
"106","https://wikipedia.org/wiki/Middlesex_University","Human Rights, Human Wrongs","Middlesex University","Middlesex University","Middlesex_University","public research university",106,0,0,0,0
"107","https://wikipedia.org/wiki/MIT","Tech for Good: The Role of ICT in Achieving the SDGs","MIT","MIT","MIT","private research university",107,0,0,0,0
"108","https://wikipedia.org/wiki/Monash_University","Climate Action: Solutions for a Changing Planet","Monash University","Monash University","Monash_University","public research university",108,0,0,0,0
"109","https://wikipedia.org/wiki/National_Autonomous_University_of_Mexico","Living Heritage and Sustainable Development","National Autonomous University of Mexico","National Autonomous University of Mexico","National_Autonomous_University_of_Mexico","public university",109,0,0,0,0
"110","https://wikipedia.org/wiki/National_Research_University_Higher_School_of_Economics","Climate Action: Solutions for a Changing Planet","National Research University Higher School of Economics","National Research University Higher School of Economics","National_Research_University_Higher_School_of_Economics","public university",110,0,0,0,0
"111","https://wikipedia.org/wiki/National_Wildlife_Federation","Climate Action: Solutions for a Changing Planet","National Wildlife Federation","National Wildlife Federation","National_Wildlife_Federation","ngo",111,0,0,0,2
"112","https://wikipedia.org/wiki/Natural_Resource_Governance_Institute","Natural Resources for Sustainable Development","Natural Resource Governance Institute","Natural Resource Governance Institute","Natural_Resource_Governance_Institute","ngo",112,0,0,0,0
"113","https://wikipedia.org/wiki/Natural_Resource_Governance_Institute","Sector Extractivo: sostenibilidad y desarrollo en Am<e9>rica Latina y el Caribe","Natural Resource Governance Institute","Natural Resource Governance Institute","Natural_Resource_Governance_Institute","ngo",113,0,0,0,0
"114","https://wikipedia.org/wiki/Natural_Resource_Governance_Institute","Natural Resources for Sustainable Development","Natural Resource Governance Institute","Natural Resource Governance Institute","Natural_Resource_Governance_Institute","ngo",114,0,0,0,0
"115","https://wikipedia.org/wiki/Natural_Resource_Governance_Institute","Natural Resources for Sustainable Development","Natural Resource Governance Institute","Natural Resource Governance Institute","Natural_Resource_Governance_Institute","ngo",115,0,0,0,0
"116","https://wikipedia.org/wiki/New_School","Sustainable Cities","New School","New School","New_School","private research university",116,0,0,0,0
"117","https://wikipedia.org/wiki/New_York_University","The Best Start in Life: Early Childhood Development for Sustainable Development","New York University","New York University","New_York_University","private research university",117,0,0,0,0
"118","https://wikipedia.org/wiki/New_York_University","The Best Start in Life: Early Childhood Development for Sustainable Development","New York University","New York University","New_York_University","private research university",118,0,0,0,0
"119","https://wikipedia.org/wiki/Northumbria_University","Governance for Transboundary Freshwater Security","Northumbria University","Northumbria University","Northumbria_University","public university",119,0,0,0,0
"120","https://wikipedia.org/wiki/Oregon_State_University","Governance for Transboundary Freshwater Security","Oregon State University","Oregon State University","Oregon_State_University","public research university",120,0,0,0,0
"121","https://wikipedia.org/wiki/Penn_State_University","Climate Change: The Science and Global Impact","Penn State University","Penn State University","Penn_State_University","public research university",121,0,0,0,0
"122","https://wikipedia.org/wiki/Pontifical_Academy_of_Sciences","Laudato Si<U+0092>: On Care for Our Common Home","Pontifical Academy of Sciences","Pontifical Academy of Sciences","Pontifical_Academy_of_Sciences","cultural institution",122,0,0,0,0
"123","https://wikipedia.org/wiki/Public_Health_Foundation_of_India","Global Public Health","Public Health Foundation of India","Public Health Foundation of India","Public_Health_Foundation_of_India","ngo",123,0,0,0,0
"124","https://wikipedia.org/wiki/Roman_Catholic_Church","Laudato Si<U+0092>: On Care for Our Common Home","Roman Catholic Church","Roman Catholic Church","Roman_Catholic_Church","cultural institution",124,0,0,0,0
"125","https://wikipedia.org/wiki/Seoul_National_University","The Korean Story: Secrets of an Economic Miracle","Seoul National University","Seoul National University","Seoul_National_University","public research university",125,0,0,0,0
"126","https://wikipedia.org/wiki/SOAS_University_of_London","Global Energy and Climate Policy","SOAS University of London","SOAS University of London","SOAS_University_of_London","public university",126,0,0,0,0
"127","https://wikipedia.org/wiki/Stellenbosch_University","Planetary Boundaries and Human Opportunities","Stellenbosch University","Stellenbosch University","Stellenbosch_University","public university",127,0,0,0,0
"128","https://wikipedia.org/wiki/Stockholm_International_Water_Institute","Governance for Transboundary Freshwater Security","Stockholm International Water Institute","Stockholm International Water Institute","Stockholm_International_Water_Institute","policy institute",128,0,0,0,0
"129","https://wikipedia.org/wiki/Stockholm_International_Water_Institute","Water: Addressing the Global Crisis","Stockholm International Water Institute","Stockholm International Water Institute","Stockholm_International_Water_Institute","policy institute",129,0,0,0,0
"130","https://wikipedia.org/wiki/Stockholm_International_Water_Institute","Water: Addressing the Global Crisis","Stockholm International Water Institute","Stockholm International Water Institute","Stockholm_International_Water_Institute","policy institute",130,0,0,0,0
"131","https://wikipedia.org/wiki/Stockholm_International_Water_Institute","Water: Addressing the Global Crisis","Stockholm International Water Institute","Stockholm International Water Institute","Stockholm_International_Water_Institute","policy institute",131,0,0,0,0
"132","https://wikipedia.org/wiki/Stockholm_International_Water_Institute","Governance for Transboundary Freshwater Security","Stockholm International Water Institute","Stockholm International Water Institute","Stockholm_International_Water_Institute","policy institute",132,0,0,0,0
"133","https://wikipedia.org/wiki/Stockholm_Resilience_Centre","Planetary Boundaries and Human Opportunities","Stockholm Resilience Centre","Stockholm Resilience Centre","Stockholm_Resilience_Centre","research institute",133,0,0,0,0
"134","https://wikipedia.org/wiki/Stockholm_Resilience_Centre","Planetary Boundaries and Human Opportunities","Stockholm Resilience Centre","Stockholm Resilience Centre","Stockholm_Resilience_Centre","research institute",134,0,0,0,0
"135","https://wikipedia.org/wiki/Stockholm_Resilience_Centre","Planetary Boundaries and Human Opportunities","Stockholm Resilience Centre","Stockholm Resilience Centre","Stockholm_Resilience_Centre","research institute",135,0,0,0,0
"136","https://wikipedia.org/wiki/Stockholm_Resilience_Centre","Planetary Boundaries and Human Opportunities","Stockholm Resilience Centre","Stockholm Resilience Centre","Stockholm_Resilience_Centre","research institute",136,0,0,0,0
"137","https://wikipedia.org/wiki/Stockholm_Resilience_Centre","Transforming Development: The Science and Practice of Resilience Thinking","Stockholm Resilience Centre","Stockholm Resilience Centre","Stockholm_Resilience_Centre","research institute",137,0,0,0,0
"138","https://wikipedia.org/wiki/Stockholm_Resilience_Centre","Planetary Boundaries and Human Opportunities","Stockholm Resilience Centre","Stockholm Resilience Centre","Stockholm_Resilience_Centre","research institute",138,0,0,0,0
"139","https://wikipedia.org/wiki/Stockholm_University","Planetary Boundaries and Human Opportunities","Stockholm University","Stockholm University","Stockholm_University","public university",139,0,0,0,0
"140","https://wikipedia.org/wiki/Sunway_University","Understanding Poverty and Inequality","Sunway University","Sunway University","Sunway_University","ngo",140,0,0,0,0
"141","https://wikipedia.org/wiki/SUNY","The Korean Story: Secrets of an Economic Miracle","SUNY","SUNY","SUNY","public university",141,0,0,0,0
"142","https://wikipedia.org/wiki/Technical_University_of_Denmark_(DTU)","Global Environmental Management","Technical University of Denmark (DTU)","Technical University of Denmark (DTU)","Technical_University_of_Denmark_(DTU)","public university",142,0,0,0,0
"143","https://wikipedia.org/wiki/Technical_University_of_Denmark_(DTU)","Environmental Management & Ethics","Technical University of Denmark (DTU)","Technical University of Denmark (DTU)","Technical_University_of_Denmark_(DTU)","public university",143,0,0,0,0
"144","https://wikipedia.org/wiki/the_European_Union","Getting a Good Deal: Negotiating Extractive Industry Contracts","the European Union","the European Union","the_European_Union","supranational union",144,0,0,0,0
"145","https://wikipedia.org/wiki/The_University_of_Chicago","Global Warming II: Create Your Own Models in Python","The University of Chicago","The University of Chicago","The_University_of_Chicago","private research university",145,0,0,0,0
"146","https://wikipedia.org/wiki/The_University_of_Hong_Kong","Living Heritage and Sustainable Development","The University of Hong Kong","The University of Hong Kong","The_University_of_Hong_Kong","public university",146,0,0,0,0
"147","https://wikipedia.org/wiki/The_University_of_North_Carolina_at_Chapel_Hill","Introduction to Environmental Law and Policy","The University of North Carolina at Chapel Hill","The University of North Carolina at Chapel Hill","The_University_of_North_Carolina_at_Chapel_Hill","public research university",147,0,0,0,0
"148","https://wikipedia.org/wiki/The_World_Bank_Group","From Climate Science to Action","The World Bank Group","The World Bank Group","The_World_Bank_Group","intergovernmental organization",148,0,0,0,0
"149","https://wikipedia.org/wiki/Tufts_University","Feeding a Hungry Planet","Tufts University","Tufts University","Tufts_University","private research university",149,0,0,0,0
"150","https://wikipedia.org/wiki/Tulane_University","Understanding Poverty and Inequality","Tulane University","Tulane University","Tulane_University","private research university",150,0,0,0,0
"151","https://wikipedia.org/wiki/UiB","System Dynamics-based Development Planning","UiB","UiB","UiB","public university",151,0,0,0,0
"152","https://wikipedia.org/wiki/UN-Habitat","Sustainable Cities","UN-Habitat","UN-Habitat","UN-Habitat","un program",152,1,0,0,0
"153","https://wikipedia.org/wiki/UN_DESA","Integrated policies and policy coherence for SDGs","UN DESA","UN DESA","UN_DESA","department",153,0,0,0,0
"154","https://wikipedia.org/wiki/UN_DESA","Integrated policies and policy coherence for SDGs","UN DESA","UN DESA","UN_DESA","department",154,0,0,0,0
"155","https://wikipedia.org/wiki/UNDP","Anti-Corruption in the context of the 2030 Agenda","UNDP","UNDP","UNDP","un program",155,1,0,0,0
"156","https://wikipedia.org/wiki/UNEP","Circular Economy and the 2030 Agenda","UNEP","UNEP","UNEP","un program",156,1,0,0,0
"157","https://wikipedia.org/wiki/UNESCO","Tech for Good: The Role of ICT in Achieving the SDGs","UNESCO","UNESCO","UNESCO","un specialized agency",157,0,1,0,0
"158","https://wikipedia.org/wiki/UNESCO","Tech for Good: The Role of ICT in Achieving the SDGs","UNESCO","UNESCO","UNESCO","un specialized agency",158,0,1,0,0
"159","https://wikipedia.org/wiki/UNESCO","Tech for Good: The Role of ICT in Achieving the SDGs","UNESCO","UNESCO","UNESCO","un specialized agency",159,0,1,0,0
"160","https://wikipedia.org/wiki/Unilever","Conversations with Global Leaders: Leading on Sustainable Development","Unilever","Unilever","Unilever","business",160,0,0,0,0
"161","https://wikipedia.org/wiki/UNITAR","SDG Primer","UNITAR","UNITAR","UNITAR","un",161,0,0,1,0
"162","https://wikipedia.org/wiki/UNITAR","SDG Primer","UNITAR","UNITAR","UNITAR","un",162,0,0,1,0
"163","https://wikipedia.org/wiki/UNITAR","LEiP","UNITAR","UNITAR","UNITAR","un",163,0,0,1,0
"164","https://wikipedia.org/wiki/UNITAR","Integrated policies and policy coherence for SDGs","UNITAR","UNITAR","UNITAR","un",164,0,0,1,0
